Wall time,Step,Value
1670496651.225512,0,0.2509846091270447
1670496670.226511,1,0.2663297951221466
1670496689.323471,2,0.26997101306915283
1670496708.259832,3,0.27041688561439514
1670496727.33895,4,0.2708998918533325
1670496746.467312,5,0.2733893096446991
1670496765.523026,6,0.27268335223197937
1670496784.518229,7,0.2698967158794403
1670496803.635821,8,0.2738351821899414
1670496822.712584,9,0.2752099335193634
1670496841.715213,10,0.27368655800819397
1670496860.94763,11,0.2756558060646057
1670496879.965725,12,0.2737608551979065
1670496899.011843,13,0.27517277002334595
1670496918.143824,14,0.27416956424713135
1670496937.229637,15,0.2765103578567505
1670496957.320106,16,0.27517277002334595
1670496976.451765,17,0.2747640609741211
1670496995.539695,18,0.27298060059547424
1670497014.506919,19,0.2726462185382843
1670497033.526488,20,0.27472689747810364
1670497052.43147,21,0.27461543679237366
1670497071.430541,22,0.2748755216598511
1670497090.518093,23,0.27580440044403076
1670497109.453606,24,0.2753956913948059
1670497128.485969,25,0.2767704427242279
1670497147.490158,26,0.2736493945121765
1670497166.428743,27,0.27591589093208313
1670497185.379016,28,0.2762874364852905
1670497204.467401,29,0.2750984728336334
1670497223.321708,30,0.27561864256858826
1670497242.383249,31,0.2758787274360657
1670497261.338113,32,0.2737237215042114
1670497280.345843,33,0.27223750948905945
1670497299.464708,34,0.2740952670574188
1670497318.45343,35,0.27517277002334595
1670497337.42194,36,0.2751356065273285
1670497356.47123,37,0.27606451511383057
1670497375.417054,38,0.2784424424171448
1670497394.39893,39,0.2765103578567505
1670497413.471575,40,0.27387234568595886
1670497432.361104,41,0.2753956913948059
1670497451.268086,42,0.27617597579956055
1670497470.293075,43,0.2736493945121765
1670497489.152611,44,0.27847960591316223
1670497508.206912,45,0.27342647314071655
1670497527.224551,46,0.27636173367500305
1670497546.248296,47,0.274838387966156
1670497565.194028,48,0.27636173367500305
1670497584.215403,49,0.2745039761066437
1670497603.142836,50,0.2740952670574188
1670497622.016729,51,0.2753213942050934
1670497641.080456,52,0.27387234568595886
1670497659.946967,53,0.2733893096446991
1670497678.97329,54,0.2755814790725708
1670497698.01317,55,0.27625027298927307
1670497716.983923,56,0.2765103578567505
1670497735.96711,57,0.2772163152694702
1670497754.94448,58,0.2754700183868408
1670497773.967919,59,0.27535855770111084
1670497792.956905,60,0.27454113960266113
1670497811.924593,61,0.2756929397583008
1670497830.857058,62,0.2762131094932556
1670497849.925133,63,0.27762502431869507
1670497868.790134,64,0.2771420180797577
1670497887.753747,65,0.273575097322464
1670497906.794013,66,0.2722746431827545
1670497925.635897,67,0.2743181884288788
1670497944.576201,68,0.27617597579956055
1670497963.640356,69,0.2745782732963562
1670497982.427786,70,0.27643606066703796
1670498001.404699,71,0.2755071818828583
1670498020.518586,72,0.27468976378440857
1670498039.386356,73,0.27625027298927307
1670498058.452278,74,0.2751356065273285
1670498077.394568,75,0.27060267329216003
1670498096.392392,76,0.27387234568595886
1670498115.400549,77,0.2778851091861725
1670498134.298687,78,0.27892547845840454
1670498153.290581,79,0.27717915177345276
1670498172.312432,80,0.2757672667503357
1670498191.293827,81,0.27818235754966736
1670498210.209898,82,0.27416956424713135
1670498229.700076,83,0.2758415639400482
1670498248.665245,84,0.2756558060646057
1670498267.697201,85,0.27580440044403076
1670498286.81941,86,0.2777736485004425
1670498305.843877,87,0.2744668126106262
1670498324.857498,88,0.27643606066703796
1670498344.004096,89,0.27435535192489624
1670498363.090645,90,0.2752842307090759
1670498382.068624,91,0.2766589820384979
1670498401.1728,92,0.2769562304019928
1670498420.356544,93,0.2769562304019928
1670498439.753592,94,0.27060267329216003
1670498459.655701,95,0.27736493945121765
1670498479.576493,96,0.274949848651886
1670498498.899414,97,0.2761388123035431
1670498518.811548,98,0.2768447697162628
1670498538.473997,99,0.2756558060646057
