Wall time,Step,Value
1670325416.32315,0,0.09418145567178726
1670325431.467401,1,0.09484829753637314
1670325446.917345,2,0.09313362091779709
1670325462.710282,3,0.09575177729129791
1670325478.725947,4,0.09586668014526367
1670325494.447436,5,0.09463360905647278
1670325510.349166,6,0.09303455799818039
1670325526.160396,7,0.0916808471083641
1670325542.27252,8,0.09631984680891037
1670325557.801856,9,0.09531667083501816
1670325573.423196,10,0.0944272056221962
1670325589.135549,11,0.09351946413516998
1670325605.023594,12,0.09266838431358337
1670325620.773384,13,0.09708505123853683
1670325636.556866,14,0.09466835856437683
1670325652.373145,15,0.0913754403591156
1670325668.680547,16,0.09477166831493378
1670325684.12029,17,0.09052374958992004
1670325699.096126,18,0.09367299824953079
1670325713.944792,19,0.09295698255300522
1670325728.914775,20,0.0935593768954277
1670325743.79562,21,0.09469328075647354
1670325758.864222,22,0.09630226343870163
1670325774.468792,23,0.09422233700752258
1670325789.930336,24,0.09525281190872192
1670325804.975691,25,0.09336250275373459
1670325820.070807,26,0.09518851339817047
1670325835.045406,27,0.09530651569366455
1670325850.119053,28,0.09647375345230103
1670325865.936631,29,0.09633191674947739
1670325881.204712,30,0.0943346917629242
1670325896.444503,31,0.09155009686946869
1670325911.755768,32,0.09463994950056076
1670325926.698838,33,0.09463334083557129
1670325941.791646,34,0.09419585764408112
1670325956.748957,35,0.0934692844748497
1670325971.62743,36,0.09170650690793991
1670325986.553983,37,0.09577048569917679
1670326001.52103,38,0.09362821280956268
1670326016.870935,39,0.0932430699467659
1670326032.422376,40,0.09257618337869644
1670326048.05011,41,0.0944594144821167
1670326063.320841,42,0.09483277052640915
1670326079.241995,43,0.0922308936715126
1670326094.739457,44,0.09694967418909073
1670326110.171945,45,0.09356394410133362
1670326126.124409,46,0.09318532049655914
1670326141.751782,47,0.09614890068769455
1670326157.193968,48,0.09435319155454636
1670326172.807318,49,0.09419608116149902
1670326188.570792,50,0.09413531422615051
1670326203.837711,51,0.09520309418439865
1670326219.143401,52,0.09427667409181595
1670326234.663111,53,0.09651120007038116
1670326249.845586,54,0.09446615725755692
1670326265.667121,55,0.09218471497297287
1670326280.573758,56,0.09448613971471786
1670326295.793221,57,0.09471488744020462
1670326311.006533,58,0.09322141855955124
1670326326.264648,59,0.09304536879062653
1670326341.98958,60,0.09244059771299362
1670326357.274733,61,0.09303711354732513
1670326372.641108,62,0.0936388447880745
1670326388.03681,63,0.09528019279241562
1670326403.709604,64,0.09199593961238861
1670326419.366059,65,0.09320081770420074
1670326434.855721,66,0.09437834471464157
1670326450.075193,67,0.09390415251255035
1670326465.399644,68,0.0961432158946991
1670326480.94761,69,0.09309225529432297
1670326496.540404,70,0.09454359859228134
1670326511.741846,71,0.09355953335762024
1670326526.901875,72,0.09321291744709015
1670326542.076793,73,0.09422241151332855
1670326557.283408,74,0.09411036968231201
1670326572.565379,75,0.09359519928693771
1670326587.683948,76,0.09350890666246414
1670326602.76761,77,0.09200181066989899
1670326617.83314,78,0.09393253922462463
1670326633.353496,79,0.09581263363361359
1670326648.544239,80,0.09191051870584488
1670326663.794284,81,0.09207140654325485
1670326678.86622,82,0.09248862415552139
1670326694.092693,83,0.09089197218418121
1670326709.604314,84,0.09284175932407379
1670326724.679382,85,0.09286244958639145
1670326739.694795,86,0.09308057278394699
1670326754.868279,87,0.09685876220464706
1670326770.093209,88,0.09137336909770966
1670326785.261407,89,0.09471286833286285
1670326801.220181,90,0.09497831761837006
1670326816.39416,91,0.09097877144813538
1670326831.44186,92,0.09458095580339432
1670326846.383841,93,0.0930149182677269
1670326862.388837,94,0.09282222390174866
1670326878.012576,95,0.0922473594546318
1670326893.127162,96,0.09481146186590195
1670326909.007271,97,0.09399297833442688
1670326924.257147,98,0.0939905121922493
1670326939.232409,99,0.0965396910905838
